Game.ID,Date,Away.Team,Away.Team.ID,A.Score,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,DaysofRest.Home.Team,A.Player1,A.MP1,WA1,A.Player2,A.MP2,WA2,A.Player3,A.MP3,WA3,A.Player4,A.MP4,WA4,A.Player5,A.MP5,WA5,A.Player6,A.MP6,WA6,A.Player7,A.MP7,WA7,A.Player8,A.MP8,WA8,A.Player9,A.MP9,WA9,A.Player10,A.MP10,WA10,A.Player11,A.MP11,WA11,A.Player12,A.MP12,WA12,H.Player1,MP1,WH1,H.Player2,MP2,WH2,H.Player3,MP3,WH3,H.Player4,MP4,WH4,H.Player5,MP5,WH5,H.Player6,MP6,WH6,H.Player7,MP7,WH7,H.Player8,MP8,WH8,H.Player9,MP9,WH9,H.Player10,MP10,WH10,H.Player11,MP11,WH11,H.Player12,MP12,WH12
31,30/10/2015,Los Angeles Lakers,14,114,2,Sacramento Kings,26,12,12,132,2,264,28.53333333,0.120938118,105,23.03333333,0.097626448,309,22.2,0.094094377,444,21.26666667,0.090138457,279,16.21666667,0.068734106,452,27.71666667,0.117476688,335,26.13333333,0.110765753,388,21.73333333,0.092116417,54,20.16666667,0.085476123,344,18.3,0.077564284,483,6.566666667,0.027832721,32,4.066666667,0.017236507,445,31.35,0.130625,529,30.18333333,0.125763889,125,28.38333333,0.118263889,42,24.98333333,0.104097222,421,23.78333333,0.099097222,116,23.83333333,0.099305556,346,22.2,0.0925,400,21.98333333,0.091597222,310,21.25,0.088541667,206,4.5,0.01875,461,3.816666667,0.015902778,159,3.733333333,0.015555556
32,30/10/2015,Brooklyn Nets,3,75,2,San Antonio Spurs,27,12,12,102,2,63,31.98333333,0.134581668,489,28.41666667,0.119573603,224,26.95,0.113402062,248,25.23333333,0.106178554,525,18.26666667,0.076863735,442,26.15,0.110035767,49,19.56666667,0.082333965,464,16.43333333,0.069149309,26,16.3,0.06858826,491,15.33333333,0.064520654,355,8.4,0.035346097,138,4.616666667,0.019426327,323,29.55,0.125539899,494,29.06666667,0.123486511,113,26.55,0.112794732,288,25.78333333,0.109537634,503,23.76666667,0.100970049,342,21.61666667,0.091836012,50,18.71666667,0.079515684,411,18.4,0.07817036,120,14.05,0.059689868,427,11.16666667,0.047440346,316,10.88333333,0.046236635,430,5.833333333,0.02478227
33,31/10/2015,Utah Jazz,29,97,1,Indiana Pacers,12,12,12,76,2,446,31.23333333,0.130875061,129,31.18333333,0.130665549,440,28.71666667,0.120329632,177,28.25,0.118374188,428,19.76666667,0.082827013,507,27.71666667,0.116139395,508,21.45,0.089880578,10,20.55,0.086109365,247,19.26666667,0.080731895,509,4.516666667,0.018925903,152,3.583333333,0.015015015,87,2.416666667,0.010126405,171,37.36666667,0.155694444,413,33.61666667,0.140069444,379,32.08333333,0.133680556,69,26.36666667,0.109861111,187,23.38333333,0.097430556,381,22.68333333,0.094513889,441,22.68333333,0.094513889,329,21.63333333,0.090138889,81,14.38333333,0.059930556,469,1.933333333,0.008055556,250,1.933333333,0.008055556,466,1.933333333,0.008055556
34,31/10/2015,Sacramento Kings,26,109,1,Los Angeles Clippers,13,11,10,114,2,421,33,0.137509549,445,31.05,0.129383985,529,22.8,0.095006598,125,15.31666667,0.063823877,42,10.41666667,0.043405792,116,35,0.145843461,310,29.2,0.121675116,346,28.06666667,0.116952566,400,21.38333333,0.08910341,76,13.75,0.057295646,NA,0,0,NA,0,0,90,38.46666667,0.160277778,46,36.23333333,0.150972222,121,35.68333333,0.148680556,197,32.68333333,0.136180556,324,24.28333333,0.101180556,204,22.98333333,0.095763889,415,13.76666667,0.057361111,277,12.25,0.051041667,39,11.96666667,0.049861111,526,11.4,0.0475,336,0.283333333,0.001180556,NA,0,0
35,31/10/2015,Brooklyn Nets,3,91,1,Memphis Grizzlies,15,10,11,101,2,224,35.36666667,0.147361111,248,32.36666667,0.134861111,489,31.73333333,0.132222222,63,28.3,0.117916667,355,14.21666667,0.059236111,49,33.78333333,0.140763889,491,15.06666667,0.062777778,26,14.88333333,0.062013889,442,12.93333333,0.053888889,464,12.63333333,0.052638889,525,8.716666667,0.036319444,NA,0,0,103,33.63333333,0.140138889,370,32.43333333,0.135138889,343,29.83333333,0.124305556,533,29.63333333,0.123472222,502,28.8,0.12,232,27,0.1125,52,16.35,0.068125,361,15.68333333,0.065347222,43,15.3,0.06375,215,11.33333333,0.047222222,NA,0,0,NA,0,0
36,31/10/2015,Golden State Warriors,10,134,1,New Orleans Pelicans,19,12,12,120,3,143,37.18333333,0.154930556,475,35.63333333,0.148472222,182,32.23333333,0.134305556,308,27.33333333,0.113888889,166,15.06666667,0.062777778,22,29.5,0.122916667,465,21.83333333,0.090972222,358,14.48333333,0.060347222,330,11.85,0.049375,58,10.85,0.045208333,213,3.533333333,0.014722222,186,0.5,0.002083333,33,37.18333333,0.154930556,278,26.75,0.111458333,158,24.48333333,0.102013889,114,22.15,0.092291667,294,2.433333333,0.010138889,340,30.48333333,0.127013889,449,30.01666667,0.125069444,501,22.81666667,0.095069444,16,16.21666667,0.067569444,191,10.98333333,0.045763889,399,10.33333333,0.043055556,14,6.15,0.025625
37,31/10/2015,Phoenix Suns,24,101,1,Portland Trail Blazers,25,10,11,90,1,157,38.38333333,0.159930556,57,34.48333333,0.143680556,519,32.5,0.135416667,406,30.98333333,0.129097222,356,22.78333333,0.094930556,259,21.9,0.09125,481,18.76666667,0.078194444,443,16.93333333,0.070555556,11,13.01666667,0.054236111,471,6.2,0.025833333,376,4.05,0.016875,NA,0,0,109,36.26666667,0.151111111,68,34.28333333,0.142847222,5,33.73333333,0.140555556,366,30.96666667,0.129027778,360,26.81666667,0.111736111,364,28.21666667,0.117569444,150,21.18333333,0.088263889,15,17,0.070833333,395,6.483333333,0.027013889,496,5.05,0.021041667,NA,0,0,NA,0,0
38,31/10/2015,New York Knicks,20,117,2,Washington Wizards,30,11,10,110,1,75,35.75,0.148958333,439,30.91666667,0.128819444,456,26.18333333,0.109097222,272,21.03333333,0.087638889,315,21.03333333,0.087638889,327,27.61666667,0.115069444,326,26.13333333,0.108888889,239,21.16666667,0.088194444,131,15.36666667,0.064027778,319,14.8,0.061666667,NA,0,0,NA,0,0,51,37.2,0.155010765,257,35.75,0.148968678,403,35,0.145843461,345,25.55,0.106465727,314,14.56666667,0.06069866,144,24.05,0.100215293,385,18.1,0.075421904,218,17.81666667,0.074241267,170,15.35,0.063962775,423,12.25,0.051045211,122,4.35,0.018126259,NA,0,0
39,01/11/2015,San Antonio Spurs,27,95,2,Boston Celtics,2,11,11,87,2,323,34.7,0.144583333,288,34.28333333,0.142847222,113,28.85,0.120208333,494,28.8,0.12,503,27.41666667,0.114236111,342,23.9,0.099583333,50,23.76666667,0.099027778,411,20.58333333,0.085763889,120,8.733333333,0.036388889,427,8,0.033333333,316,0.966666667,0.004027778,NA,0,0,348,38.5,0.160427807,40,30.46666667,0.126953261,200,22.98333333,0.09577054,118,20.58333333,0.085769845,517,6.466666667,0.026946316,18,28.4,0.118341551,190,26.58333333,0.110771581,219,23.51666667,0.097992916,165,15.81666667,0.065907355,260,13.66666667,0.056948399,290,13,0.054170429,NA,0,0
40,01/11/2015,Atlanta Hawks,1,94,2,Charlotte Hornets,4,10,10,92,2,414,34.93333333,0.145555556,6,34.91666667,0.145486111,233,32.18333333,0.134097222,317,31.3,0.130416667,296,28.21666667,0.117569444,127,21.18333333,0.088263889,488,17.6,0.073333333,492,17.5,0.072916667,374,13.06666667,0.054444444,322,9.1,0.037916667,NA,0,0,NA,0,0,389,36.25,0.151031178,359,32.96666667,0.137351573,292,31.26666667,0.130268731,7,29.4,0.122491494,404,23.2,0.096659954,96,22.81666667,0.095062843,238,21.46666667,0.089438233,473,18.4,0.076661343,237,18.26666667,0.076105826,167,5.983333333,0.024928824,NA,0,0,NA,0,0
41,01/11/2015,Orlando Magic,22,87,2,Chicago Bulls,5,10,12,92,2,522,38.71666667,0.161319444,164,35.16666667,0.146527778,394,34.5,0.14375,151,22.45,0.093541667,500,21.8,0.090833333,2,24.58333333,0.102430556,463,16.15,0.067291667,225,14.2,0.059166667,70,13.9,0.057916667,79,9.333333333,0.038888889,354,5.1,0.02125,29,4.1,0.017083333,243,32.85,0.136865495,130,32.31666667,0.134643428,392,28.38333333,0.118255677,504,26.48333333,0.11033956,412,23.78333333,0.099090341,244,24.3,0.101242969,482,19.55,0.081452677,149,18.71666667,0.077980696,142,17.95,0.074786473,1,15.68333333,0.065342685,NA,0,0,NA,0,0
42,01/11/2015,Dallas Mavericks,7,103,3,Los Angeles Lakers,14,10,11,93,2,128,30.73333333,0.128055556,137,29.9,0.124583333,534,29.28333333,0.122013889,527,26.25,0.109375,77,11.86666667,0.049444444,431,28.35,0.118125,147,24.83333333,0.103472222,193,23.65,0.098541667,133,22.21666667,0.092569444,80,11.93333333,0.049722222,236,0.983333333,0.004097222,NA,0,0,279,33.61666667,0.140069444,309,31.35,0.130625,264,30,0.125,105,27.36666667,0.114027778,444,26.08333333,0.108680556,335,26.88333333,0.112013889,54,20.38333333,0.084930556,388,18.93333333,0.078888889,452,14.38333333,0.059930556,344,11,0.045833333,NA,0,0,NA,0,0
43,01/11/2015,Houston Rockets,11,89,2,Miami Heat,16,10,10,109,2,506,40.78333333,0.169930556,210,39.1,0.162916667,512,37.45,0.156041667,350,30.88333333,0.128680556,95,14.11666667,0.058819444,380,22.26666667,0.092777778,98,21.26666667,0.088611111,409,19.78333333,0.082430556,92,9.316666667,0.038819444,226,5.033333333,0.020972222,NA,0,0,NA,0,0,183,33.51666667,0.139652778,148,32.83333333,0.136805556,341,26.63333333,0.110972222,85,24.75,0.103125,176,24.28333333,0.101180556,284,30.66666667,0.127777778,353,22.58333333,0.094097222,516,21.2,0.088333333,172,18.35,0.076458333,274,5.183333333,0.021597222,NA,0,0,NA,0,0
44,01/11/2015,Denver Nuggets,8,93,2,Oklahoma City Thunder,21,12,12,117,2,112,27.31666667,0.115138743,155,26.86666667,0.113242009,169,26.68333333,0.112469266,253,18.83333333,0.079381805,295,14.16666667,0.059711978,205,27.05,0.114014752,391,24.43333333,0.102985599,528,24.25,0.102212856,115,24.13333333,0.10172111,424,16.15,0.068071654,160,4.45,0.018756586,194,2.916666667,0.012293642,459,30.83333333,0.130899314,298,27.73333333,0.117738626,448,25.43333333,0.107974245,479,21.53333333,0.09141725,25,20.35,0.086393547,136,23.91666667,0.101535414,320,19.93333333,0.084624637,107,18.11666667,0.076912191,156,17.58333333,0.074647987,34,15.8,0.067077054,387,9.866666667,0.04188778,73,4.45,0.018891955
45,01/11/2015,Milwaukee Bucks,17,87,2,Toronto Raptors,28,12,11,106,2,174,32.68333333,0.136180556,368,32.65,0.136041667,305,29.21666667,0.121736111,179,28.4,0.118333333,258,27.01666667,0.112569444,181,25.45,0.106041667,240,22.16666667,0.092361111,86,20.53333333,0.085555556,375,14.78333333,0.061597222,110,3.55,0.014791667,426,3.55,0.014791667,NA,0,0,124,37.28333333,0.15690538,126,30.66666667,0.129059409,318,29.3,0.123307849,261,28.98333333,0.12197517,339,21.48333333,0.090411728,410,24.15,0.101634285,486,21.03333333,0.088517921,45,19.01666667,0.080030862,100,18.6,0.078277337,31,2.366666667,0.00996002,396,2.366666667,0.00996002,211,2.366666667,0.00996002
46,02/11/2015,Milwaukee Bucks,17,103,1,Brooklyn Nets,3,11,9,96,2,240,46.66666667,0.194444444,174,42.2,0.175833333,179,39.41666667,0.164236111,305,38.95,0.162291667,368,22.63333333,0.094305556,181,26.7,0.11125,258,17.03333333,0.070972222,375,6.316666667,0.026319444,86,0.083333333,0.000347222,NA,0,0,NA,0,0,NA,0,0,248,40.83333333,0.170127075,224,34.56666667,0.144017777,63,34.4,0.14332338,355,25.55,0.106450941,489,25.31666667,0.105478786,49,25.15,0.10478439,464,18.11666667,0.075480869,26,15.68333333,0.065342685,491,9.183333333,0.038261232,525,6.8,0.028331366,442,4.416666667,0.0184015,NA,0,0
47,02/11/2015,Memphis Grizzlies,15,69,2,Golden State Warriors,10,12,12,119,2,370,26.45,0.113243899,343,25.66666667,0.10989011,103,24.61666667,0.105394605,533,19.18333333,0.082132154,502,12.08333333,0.05173398,361,26.33333333,0.112744398,215,21.45,0.091836735,52,19.81666667,0.084843728,232,19.6,0.083916084,523,15.65,0.067004424,43,15.11666667,0.064720993,263,7.6,0.03253889,475,28.4,0.123567803,143,26.95,0.117258883,308,26.45,0.115083394,166,20.43333333,0.088905004,182,20.15,0.087672226,22,21.5,0.093546048,358,18.88333333,0.082160986,213,16.46666667,0.07164612,330,14.91666667,0.064902103,58,13.36666667,0.058158086,186,12,0.052211748,465,10.31666667,0.0448876
48,02/11/2015,Oklahoma City Thunder,21,105,1,Houston Rockets,11,9,10,110,1,298,35,0.145833333,459,33.86666667,0.141111111,448,31.95,0.133125,25,22.4,0.093333333,479,19.2,0.08,136,32.38333333,0.134930556,156,22.21666667,0.092569444,107,21.58333333,0.089930556,320,15.96666667,0.066527778,34,5.433333333,0.022638889,NA,0,0,NA,0,0,210,38.46666667,0.160277778,350,37.33333333,0.155555556,512,36.81666667,0.153402778,506,36.03333333,0.150138889,146,34.63333333,0.144305556,98,22.41666667,0.093402778,409,20.93333333,0.087222222,95,10.71666667,0.044652778,380,2.65,0.011041667,NA,0,0,NA,0,0,NA,0,0
49,02/11/2015,Phoenix Suns,24,96,2,Los Angeles Clippers,13,11,11,102,2,57,40.65,0.169351479,356,36.4,0.151645605,519,35.98333333,0.149909735,157,31.63333333,0.131787252,406,26.61666667,0.110887377,481,21.48333333,0.089501458,443,16.46666667,0.068601583,259,11.53333333,0.048048882,471,7.55,0.031453965,11,6.916666667,0.028815442,376,4.8,0.019997223,NA,0,0,46,33.95,0.141458333,121,31.88333333,0.132847222,90,30.78333333,0.128263889,197,27.83333333,0.115972222,324,18.33333333,0.076388889,204,26.28333333,0.109513889,415,23.16666667,0.096527778,39,17.65,0.073541667,277,15.65,0.065208333,526,14.05,0.058541667,336,0.416666667,0.001736111,NA,0,0
50,02/11/2015,Portland Trail Blazers,25,106,2,Minnesota Timberwolves,18,10,9,101,3,109,37.95,0.158125,68,35.93333333,0.149722222,5,32.4,0.135,360,27.66666667,0.115277778,366,23.86666667,0.099444444,15,25.48333333,0.106180556,150,20.33333333,0.084722222,395,19.11666667,0.079652778,364,17.25,0.071875,NA,0,0,NA,0,0,NA,0,0,436,31.95,0.133125,287,26.93333333,0.112222222,30,23.41666667,0.097569444,484,20.2,0.084166667,299,16.58333333,0.069097222,301,35.01666667,0.145902778,384,31.41666667,0.130902778,178,21.1,0.087916667,462,17.36666667,0.072361111,532,16.01666667,0.066736111,NA,0,0,NA,0,0
51,02/11/2015,San Antonio Spurs,27,94,1,New York Knicks,20,12,12,84,2,288,36.08333333,0.151208269,494,35.16666667,0.147366951,323,32.16666667,0.134795362,503,29.41666667,0.123271407,113,27.41666667,0.114890348,411,25.15,0.105391814,50,20,0.083810588,342,17.1,0.071658053,120,7.3,0.030590865,316,6.1,0.025562229,47,1.366666667,0.005727057,430,1.366666667,0.005727057,75,35.46666667,0.147777778,439,32.16666667,0.134027778,315,24.13333333,0.100555556,272,23.26666667,0.096944444,456,20.48333333,0.085347222,327,28.91666667,0.120486111,239,23.33333333,0.097222222,319,19.2,0.08,326,16.11666667,0.067152778,131,10.5,0.04375,303,5.05,0.021041667,93,1.366666667,0.005694444
52,02/11/2015,Cleveland Cavaliers,6,107,3,Philadelphia 76ers,23,11,12,100,3,331,33.33333333,0.138888889,300,28.56666667,0.119027778,378,27.93333333,0.116388889,498,22.1,0.092083333,198,4.95,0.020625,363,34.36666667,0.143194444,510,26.3,0.109583333,434,21.71666667,0.090486111,216,17.05,0.071041667,212,15.05,0.062708333,246,4.65,0.019375,19,3.983333333,0.016597222,386,33.45,0.139375,189,30.93333333,0.128888889,390,28.51666667,0.118819444,201,26.9,0.112083333,437,22.45,0.093541667,185,31.03333333,0.129305556,480,23.1,0.09625,235,22.98333333,0.095763889,435,11.21666667,0.046736111,91,5.083333333,0.021180556,203,4.333333333,0.018055556,NA,0,0
53,03/11/2015,Chicago Bulls,5,105,2,Charlotte Hornets,4,12,12,130,2,243,32.08333333,0.133680556,504,25,0.104166667,392,23.96666667,0.099861111,130,23.86666667,0.099444444,412,23.46666667,0.097777778,142,30.13333333,0.125555556,244,17.05,0.071041667,1,17,0.070833333,482,16.1,0.067083333,149,15.91666667,0.066319444,48,9.733333333,0.040555556,72,5.683333333,0.023680556,389,28.45,0.121416886,292,26.06666667,0.111245466,359,25.03333333,0.106835479,7,21.28333333,0.090831496,404,19.9,0.084927804,237,25.56666667,0.109111601,167,20.51666667,0.08755957,473,19.58333333,0.083576357,238,18.78333333,0.080162174,96,16.31666667,0.069635109,515,7.133333333,0.030443133,511,5.683333333,0.024254926
54,03/11/2015,Toronto Raptors,28,102,2,Dallas Mavericks,7,12,10,91,2,318,36.8,0.153343982,261,33.66666667,0.14028752,126,33.63333333,0.140148621,339,31.31666667,0.130495173,124,28.38333333,0.118272102,486,22.83333333,0.095145496,100,19.96666667,0.083200222,410,16.68333333,0.069518717,45,13.63333333,0.056809501,396,3.066666667,0.012778665,NA,0,0,NA,0,0,128,36.2,0.15082286,137,35.18333333,0.146587043,534,28.11666667,0.117144643,527,27.6,0.114992014,77,14.28333333,0.059509756,147,25.76666667,0.107353656,133,24.26666667,0.10110409,193,23.2,0.096659954,431,19.08333333,0.079508367,80,4.916666667,0.020484689,280,0.7,0.002916464,453,0.7,0.002916464
55,03/11/2015,Indiana Pacers,12,94,3,Detroit Pistons,9,11,10,82,4,413,37.53333333,0.156388889,171,36.31666667,0.151319444,379,33.41666667,0.139236111,69,29.8,0.124166667,187,5.483333333,0.022847222,441,26.26666667,0.109444444,267,23.35,0.097291667,329,21.88333333,0.091180556,381,15.48333333,0.064513889,81,10.46666667,0.043611111,NA,0,0,NA,0,0,21,43.21666667,0.180069444,297,41.76666667,0.174027778,347,39,0.1625,162,34.6,0.144166667,433,34.28333333,0.142847222,35,13.4,0.055833333,474,11.55,0.048125,472,7.066666667,0.029444444,476,6.65,0.027708333,37,4.783333333,0.019930556,432,3.683333333,0.015347222,NA,0,0
56,03/11/2015,Denver Nuggets,8,120,2,Los Angeles Lakers,14,11,10,109,2,295,39.86666667,0.166111111,112,34.55,0.143958333,155,31.46666667,0.131111111,194,24.68333333,0.102847222,169,21.71666667,0.090486111,205,25.83333333,0.107638889,528,21.46666667,0.089444444,424,16.15,0.067291667,115,15.93333333,0.066388889,372,8.333333333,0.034722222,NA,0,0,NA,0,0,264,37.2,0.155,279,32.31666667,0.134652778,309,29.16666667,0.121527778,105,20.41666667,0.085069444,444,17.46666667,0.072777778,335,33.45,0.139375,54,18.7,0.077916667,483,18.15,0.075625,388,15.2,0.063333333,452,9.366666667,0.039027778,344,8.566666667,0.035694444,NA,0,0
57,03/11/2015,Atlanta Hawks,1,98,2,Miami Heat,16,10,10,92,2,414,35.56666667,0.148204736,317,34.48333333,0.143690534,233,34.38333333,0.143273838,6,33.73333333,0.140565317,296,32.45,0.135217723,492,20.5,0.085422599,127,16.01666667,0.066740746,282,12.81666667,0.053406487,374,12.01666667,0.050072922,322,8.016666667,0.033405098,NA,0,0,NA,0,0,85,39.23333333,0.163460871,176,32.16666667,0.134018471,183,31.03333333,0.129296577,148,27.15,0.113117145,341,25.06666667,0.104437192,284,22.5,0.09374349,353,21.71666667,0.090479828,516,20.6,0.085827373,274,10.4,0.043330324,84,10.15,0.04228873,NA,0,0,NA,0,0
58,03/11/2015,Orlando Magic,22,103,2,New Orleans Pelicans,19,10,11,94,3,164,42.75,0.178125,522,35.93333333,0.149722222,394,33.7,0.140416667,151,29.46666667,0.122777778,500,29.38333333,0.122430556,70,20.45,0.085208333,225,16.26666667,0.067777778,354,14.51666667,0.060486111,135,12.18333333,0.050763889,2,4.466666667,0.018611111,463,0.883333333,0.003680556,NA,0,0,158,37.81666667,0.157569444,33,36.26666667,0.151111111,340,28.16666667,0.117361111,278,23.4,0.0975,14,20.48333333,0.085347222,449,26.6,0.110833333,114,21.18333333,0.088263889,501,19.53333333,0.081388889,191,16.6,0.069166667,16,9.95,0.041458333,NA,0,0,NA,0,0
59,03/11/2015,Memphis Grizzlies,15,103,1,Sacramento Kings,26,12,11,89,3,103,30.55,0.127291667,533,29.13333333,0.121388889,370,25.2,0.105,502,20.11666667,0.083819444,343,17.63333333,0.073472222,52,27.68333333,0.115347222,361,23.6,0.098333333,232,21.96666667,0.091527778,43,21.2,0.088333333,215,19.96666667,0.083194444,447,2.95,0.012291667,NA,0,0,529,34.03333333,0.141805556,445,32,0.133333333,421,26.98333333,0.112430556,310,26.35,0.109791667,42,20.45,0.085208333,116,30.75,0.128125,346,24.93333333,0.103888889,400,22.78333333,0.094930556,76,9.95,0.041458333,206,4.25,0.017708333,159,4.25,0.017708333,461,3.266666667,0.013611111
60,04/11/2015,Brooklyn Nets,3,87,2,Atlanta Hawks,1,12,12,101,1,63,36,0.15,489,33.93333333,0.141388889,248,29.9,0.124583333,224,27.13333333,0.113055556,355,19.7,0.082083333,49,24.93333333,0.103888889,525,18.1,0.075416667,464,16.51666667,0.068819444,442,11.41666667,0.047569444,26,10.38333333,0.043263889,491,10.36666667,0.043194444,460,1.616666667,0.006736111,414,30.6,0.1275,6,29.9,0.124583333,127,28.23333333,0.117638889,233,28.18333333,0.117430556,296,27.45,0.114375,282,29.1,0.12125,488,21.66666667,0.090277778,492,19.8,0.0825,374,14.08333333,0.058680556,467,7.75,0.032291667,373,1.616666667,0.006736111,322,1.616666667,0.006736111
61,04/11/2015,New York Knicks,20,86,2,Cleveland Cavaliers,6,10,12,96,2,75,36.83333333,0.153472222,272,29.01666667,0.120902778,439,28.31666667,0.117986111,456,21.83333333,0.090972222,315,20.65,0.086041667,327,28.53333333,0.118888889,319,19.01666667,0.079236111,239,16.61666667,0.069236111,326,15.43333333,0.064305556,131,10.93333333,0.045555556,303,9.533333333,0.039722222,93,3.283333333,0.013680556,378,36.08333333,0.150347222,434,35.28333333,0.147013889,331,35.06666667,0.146111111,300,32.35,0.134791667,498,21.91666667,0.091319444,363,27.41666667,0.114236111,510,25.6,0.106666667,212,11.05,0.046041667,216,10.15,0.042291667,19,5.083333333,0.021180556,NA,0,0,NA,0,0
62,04/11/2015,Los Angeles Clippers,13,108,2,Golden State Warriors,10,10,10,112,2,46,37.81666667,0.157569444,121,34.26666667,0.142777778,90,30.88333333,0.128680556,197,28.71666667,0.119652778,324,22.93333333,0.095555556,39,24.03333333,0.100138889,204,20.13333333,0.083888889,415,17.93333333,0.074722222,277,12.88333333,0.053680556,526,10.4,0.043333333,NA,0,0,NA,0,0,143,39.16666667,0.163194444,182,35.65,0.148541667,475,32.63333333,0.135972222,308,32.45,0.135208333,166,22.85,0.095208333,22,31.68333333,0.132013889,465,17.31666667,0.072152778,358,14.65,0.061041667,330,13.43333333,0.055972222,213,0.166666667,0.000694444,NA,0,0,NA,0,0
63,04/11/2015,Orlando Magic,22,114,1,Houston Rockets,11,10,11,119,2,164,45.75,0.172641509,522,43.6,0.164528302,151,29.18333333,0.110125786,500,20.96666667,0.079119497,394,16.75,0.063207547,2,32.03333333,0.120880503,135,26.38333333,0.099559748,70,20.48333333,0.077295597,354,10.86666667,0.041006289,225,9.866666667,0.037232704,463,9.116666667,0.034402516,NA,0,0,210,43.65,0.164716981,506,41.36666667,0.156100629,512,41.33333333,0.155974843,146,31.21666667,0.117798742,350,29.06666667,0.109685535,98,35.36666667,0.133459119,95,18.81666667,0.071006289,409,12.01666667,0.045345912,226,9.2,0.034716981,380,2.966666667,0.011194969,NA,0,0,NA,0,0
64,04/11/2015,Boston Celtics,2,98,3,Indiana Pacers,12,9,12,100,1,190,35.76666667,0.149038128,40,35.43333333,0.147649142,200,32.91666667,0.137162303,219,27.3,0.1137579,18,20.6,0.085839294,165,21.38333333,0.08910341,118,18.2,0.0758386,260,15.53333333,0.064726717,420,12.68333333,0.052850892,290,10.53333333,0.043891937,487,6.15,0.02562678,517,3.483333333,0.014514897,171,34.05,0.141875,379,33.46666667,0.139444444,413,31.18333333,0.129930556,267,29.31666667,0.122152778,329,28.63333333,0.119305556,441,27.03333333,0.112638889,175,19.2,0.08,81,18.63333333,0.077638889,381,18.48333333,0.077013889,NA,0,0,NA,0,0,NA,0,0
65,04/11/2015,Philadelphia 76ers,23,87,2,Milwaukee Bucks,17,11,10,91,2,390,34.73333333,0.144732273,201,34.71666667,0.144662824,480,34.55,0.143968331,386,33.05,0.137717897,235,22.85,0.095214945,185,27.76666667,0.115702479,435,19.25,0.080213904,203,15.53333333,0.064726717,189,15,0.062504341,416,2.533333333,0.010556289,NA,0,0,NA,0,0,174,40.53333333,0.168888889,179,36.26666667,0.151111111,305,35.63333333,0.148472222,240,30.4,0.126666667,199,16.35,0.068125,181,22,0.091666667,426,16.55,0.068958333,375,11.73333333,0.048888889,258,11.68333333,0.048680556,86,10.41666667,0.043402778,514,8.433333333,0.035138889,NA,0,0
66,04/11/2015,Toronto Raptors,28,103,1,Oklahoma City Thunder,21,11,9,98,2,124,38.58333333,0.160763889,126,37.43333333,0.155972222,318,33.85,0.141041667,261,28.68333333,0.119513889,339,19.01666667,0.079236111,100,25.5,0.10625,410,23.35,0.097291667,45,19.31666667,0.080486111,486,14.26666667,0.059444444,NA,0,0,NA,0,0,NA,0,0,298,37.66666667,0.156955344,448,35.33333333,0.147232447,459,32.86666667,0.136953955,25,26.73333333,0.111396625,479,26.6,0.110841031,136,23.93333333,0.099729148,156,17.31666667,0.072157789,387,15.13333333,0.063059935,107,12.66666667,0.052781443,34,5.933333333,0.024723939,320,5.8,0.024168345,NA,0,0
67,04/11/2015,Sacramento Kings,26,97,1,Phoenix Suns,24,12,12,118,2,116,32.38333333,0.136830986,445,30.25,0.127816901,421,29.43333333,0.124366197,206,24.58333333,0.103873239,529,16.31666667,0.068943662,310,28.35,0.119788732,346,26.21666667,0.110774648,400,20.08333333,0.084859155,42,14.48333333,0.061197183,76,5.966666667,0.025211268,461,5.083333333,0.021478873,418,3.516666667,0.014859155,157,32.61666667,0.137923744,57,32.61666667,0.137923744,519,25.83333333,0.109239552,356,24.76666667,0.104729015,406,20.58333333,0.087039256,481,26.65,0.112692931,11,22.16666667,0.093734583,443,17,0.071886673,259,14.98333333,0.06335894,471,6.883333333,0.029107055,376,6.316666667,0.026710832,132,6.066666667,0.025653675
68,04/11/2015,Portland Trail Blazers,25,108,2,Utah Jazz,29,12,9,92,4,109,40.11666667,0.167141171,5,35.98333333,0.149920144,68,35.43333333,0.147628637,360,34.53333333,0.143878897,366,11.43333333,0.047635581,364,28.85,0.120199986,15,21.1,0.087910562,150,19.26666667,0.080272203,395,13.3,0.055412819,NA,0,0,NA,0,0,NA,0,0,177,37.83333333,0.157638889,446,30.11666667,0.125486111,129,24.6,0.1025,440,23.15,0.096458333,428,15.43333333,0.064305556,10,32.26666667,0.134444444,508,26.36666667,0.109861111,247,21.03333333,0.087638889,507,13,0.054166667,509,9.116666667,0.037986111,152,6.183333333,0.025763889,87,0.9,0.00375
