Game.ID,Date,Away.Team,Away.Team.ID,A.Score,away_week,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,home_week,DaysofRest.Home.Team,A.Player1,WA1,A.MP1,A.Player2,WA2,A.MP2,A.Player3,WA3,A.MP3,A.Player4,WA4,A.MP4,A.Player5,WA5,A.MP5,A.Player6,WA6,A.MP6,A.Player7,WA7,A.MP7,A.Player8,WA8,A.MP8,A.Player9,WA9,A.MP9,A.Player10,WA10,A.MP10,A.Player11,WA11,A.MP11,A.Player12,WA12,A.Player9.1,A.MP9.1,A.Player10.1,A.MP10.1,A.Player11.1,A.MP11.1,A.Player12.1,A.MP12,H.Player1,WH1,MP1,H.Player2,WH2,MP2,H.Player3,WH3,MP3,H.Player4,WH4,MP4,H.Player5,WH5,MP5,H.Player6,WH6,MP6,H.Player7,WH7,MP7,H.Player8,WH8,MP8,H.Player9,WH9,MP9,H.Player10,WH10,MP10,H.Player11,WH11,MP11,H.Player12,WH12,MP12
501,02/01/2016,Philadelphia 76ers,23,99,36,1,Los Angeles Clippers,13,12,12,130,35,2,209,0.106666667,25.6,174,0.096388889,23.13333333,183,0.095833333,23,343,0.093055556,22.33333333,172,0.062708333,15.05,347,0.117916667,28.3,427,0.077291667,18.55,182,0.074513889,17.88333333,260,0.071666667,17.2,389,0.071527778,17.16666667,66,0.066736111,16.01666667,387,0.065694444,260,17.2,389,17.16666667,66,16.01666667,387,15.76666667,107,0.124444444,29.86666667,79,0.108472222,26.03333333,470,0.101319444,24.31666667,178,0.100486111,24.11666667,297,0.094166667,22.6,36,0.102083333,24.5,362,0.091527778,21.96666667,287,0.088472222,21.23333333,184,0.074722222,17.93333333,86,0.047986111,11.51666667,49,0.039166667,9.4,245,0.027152778,6.516666667
502,02/01/2016,Milwaukee Bucks,17,95,35,2,Minnesota Timberwolves,18,10,12,85,34,2,271,0.149930556,35.98333333,180,0.145833333,35,325,0.145138889,34.83333333,157,0.12625,30.3,162,0.112430556,26.98333333,214,0.133680556,32.08333333,225,0.087569444,21.01666667,379,0.065902778,15.81666667,228,0.021666667,5.2,355,0.011597222,2.783333333,NA,0,0,NA,0,228,5.2,355,2.783333333,NA,0,NA,0,27,0.145902778,35.01666667,388,0.139583333,33.5,431,0.117291667,28.15,254,0.109166667,26.2,266,0.068472222,16.43333333,412,0.110069444,26.41666667,161,0.104444444,25.06666667,476,0.088125,21.15,464,0.060416667,14.5,341,0.032708333,7.85,4,0.023819444,5.716666667,NA,0,0
503,02/01/2016,Phoenix Suns,24,119,36,2,Sacramento Kings,26,12,12,142,33,3,118,0.17375,41.7,428,0.151736111,36.41666667,52,0.134375,32.25,361,0.117291667,28.15,463,0.051527778,12.36666667,333,0.111527778,26.76666667,229,0.071458333,17.15,395,0.067361111,16.16666667,419,0.034722222,8.333333333,33,0.034722222,8.333333333,11,0.027013889,6.483333333,58,0.024513889,419,8.333333333,33,8.333333333,11,6.483333333,58,5.883333333,397,0.139791667,33.55,375,0.126458333,30.35,357,0.120972222,29.03333333,111,0.1125,27,39,0.092152778,22.11666667,103,0.120555556,28.93333333,307,0.102569444,24.61666667,275,0.062847222,15.08333333,186,0.060555556,14.53333333,411,0.023611111,5.666666667,473,0.020138889,4.833333333,372,0.017847222,4.283333333
504,02/01/2016,Houston Rockets,11,103,35,2,San Antonio Spurs,27,11,12,121,35,3,131,0.155358011,37.28333333,364,0.129036739,30.96666667,188,0.126814362,30.43333333,84,0.107715814,25.85,451,0.104451698,25.06666667,432,0.110563234,26.53333333,87,0.079241614,19.01666667,457,0.074935759,17.98333333,202,0.067713036,16.25,337,0.022084867,5.3,253,0.022084867,5.3,NA,0,202,16.25,337,5.3,253,5.3,NA,0,255,0.143697891,34.18333333,286,0.135710783,32.28333333,100,0.134870034,32.08333333,448,0.113150704,26.91666667,441,0.057801443,13.75,46,0.106704967,25.38333333,366,0.090240314,21.46666667,106,0.086176697,20.5,303,0.067329924,16.01666667,232,0.038814545,9.233333333,43,0.016604778,3.95,279,0.008897919,2.116666667
505,02/01/2016,Memphis Grizzlies,15,87,35,4,Utah Jazz,29,11,11,92,32,2,304,0.171446541,45.43333333,206,0.165534591,43.86666667,91,0.155974843,41.33333333,327,0.154465409,40.93333333,447,0.137295597,36.38333333,477,0.092264151,24.45,311,0.045534591,12.06666667,467,0.032830189,8.7,402,0.022641509,6,193,0.022012579,5.833333333,318,0,0,NA,0,402,6,193,5.833333333,318,0,NA,0,392,0.164601547,43.61666667,160,0.160261652,42.46666667,208,0.1210139,32.06666667,381,0.073589534,19.5,454,0.071136549,18.85,452,0.132524058,35.11666667,453,0.12145418,32.18333333,440,0.064658155,17.13333333,220,0.059123215,15.66666667,76,0.03163721,8.383333333,NA,0,0,NA,0,0
506,03/01/2016,Portland Trail Blazers,25,112,36,3,Denver Nuggets,8,10,12,106,35,1,60,0.136388889,32.73333333,14,0.131736111,31.61666667,352,0.107916667,25.9,5,0.091875,22.05,317,0.09,21.6,135,0.109444444,26.26666667,156,0.102777778,24.66666667,323,0.092638889,22.23333333,321,0.073611111,17.66666667,442,0.063611111,15.26666667,NA,0,0,NA,0,321,17.66666667,442,15.26666667,NA,0,NA,0,99,0.149583333,35.9,185,0.136180556,32.68333333,262,0.114444444,27.46666667,152,0.114097222,27.38333333,348,0.09125,21.9,472,0.104583333,25.1,102,0.082083333,19.7,378,0.0725,17.4,252,0.061041667,14.65,276,0.050416667,12.1,224,0.023819444,5.716666667,NA,0,0
507,03/01/2016,Phoenix Suns,24,77,37,1,Los Angeles Lakers,14,11,11,97,35,2,52,0.184027778,44.16666667,361,0.134652778,32.31666667,118,0.092152778,22.11666667,463,0.083819444,20.11666667,229,0.061319444,14.71666667,395,0.112847222,27.08333333,11,0.112430556,26.98333333,333,0.096666667,23.2,428,0.087777778,21.06666667,33,0.018333333,4.4,419,0.015972222,3.833333333,NA,0,428,21.06666667,33,4.4,419,3.833333333,NA,0,234,0.142847222,34.28333333,296,0.141180556,33.88333333,290,0.133541667,32.05,29,0.125277778,30.06666667,396,0.12,28.8,93,0.090486111,21.71666667,50,0.08,19.2,345,0.074722222,17.93333333,247,0.066458333,15.95,305,0.025486111,6.116666667,NA,0,0,NA,0,0
508,03/01/2016,Atlanta Hawks,1,97,35,5,New York Knicks,20,11,11,111,35,2,369,0.142777778,34.26666667,263,0.135972222,32.63333333,207,0.123194444,29.56666667,280,0.119722222,28.73333333,6,0.119375,28.65,435,0.090208333,21.65,417,0.076805556,18.43333333,468,0.075694444,18.16666667,331,0.062152778,14.91666667,285,0.041597222,9.983333333,250,0.0125,3,NA,0,331,14.91666667,285,9.983333333,250,3,NA,0,35,0.154513889,37.08333333,67,0.147847222,35.48333333,278,0.126666667,30.4,391,0.122986111,29.51666667,241,0.109583333,26.3,117,0.087013889,20.88333333,289,0.083888889,20.13333333,288,0.079652778,19.11666667,213,0.075763889,18.18333333,282,0.012083333,2.9,NA,0,0,NA,0,0
509,03/01/2016,Chicago Bulls,5,115,32,2,Toronto Raptors,28,10,10,113,35,2,216,0.161261199,38.7,367,0.139662477,33.51666667,429,0.121188971,29.08333333,349,0.119174943,28.6,272,0.086672686,20.8,1,0.103062713,24.73333333,449,0.080908396,19.41666667,44,0.075144107,18.03333333,134,0.067226891,16.13333333,127,0.045697618,10.96666667,NA,0,0,NA,0,134,16.13333333,127,10.96666667,NA,0,NA,0,281,0.163472222,39.23333333,110,0.147569444,35.41666667,300,0.115694444,27.76666667,112,0.099861111,23.96666667,231,0.097291667,23.35,89,0.116805556,28.03333333,365,0.108125,25.95,433,0.085625,20.55,41,0.065555556,15.73333333,NA,0,0,NA,0,0,NA,0,0
510,03/01/2016,Miami Heat,16,97,33,2,Washington Wizards,30,12,10,75,32,2,159,0.128541667,30.85,166,0.124444444,29.86666667,74,0.1175,28.2,302,0.110694444,26.56666667,133,0.102430556,24.58333333,155,0.118055556,28.33333333,460,0.097569444,23.41666667,251,0.073819444,17.71666667,40,0.071458333,17.15,465,0.024513889,5.883333333,73,0.015486111,3.716666667,244,0.015486111,40,17.15,465,5.883333333,73,3.716666667,244,3.716666667,151,0.172430556,41.38333333,227,0.141805556,34.03333333,359,0.131041667,31.45,306,0.116458333,27.95,195,0.116111111,27.86666667,377,0.115486111,27.71666667,258,0.107291667,25.75,197,0.051180556,12.28333333,277,0.048194444,11.56666667,NA,0,0,NA,0,0,NA,0,0
511,04/01/2016,Boston Celtics,2,103,34,2,Brooklyn Nets,3,10,11,94,34,2,148,0.153055556,36.73333333,181,0.145,34.8,257,0.14125,33.9,173,0.128958333,30.95,17,0.1175,28.2,309,0.099027778,23.76666667,196,0.073402778,17.61666667,192,0.057569444,13.81666667,461,0.056875,13.65,230,0.027361111,6.566666667,NA,0,0,NA,0,461,13.65,230,6.566666667,NA,0,NA,0,436,0.157510938,37.8,56,0.154038475,36.96666667,221,0.145218418,34.85,45,0.142996041,34.31666667,414,0.111466074,26.75,469,0.113410654,27.21666667,124,0.089520106,21.48333333,438,0.036669213,8.8,474,0.030627127,7.35,23,0.018542954,4.45,NA,0,0,NA,0,0
512,04/01/2016,Toronto Raptors,28,100,36,1,Cleveland Cavaliers,6,12,12,122,32,2,110,0.147777778,35.46666667,281,0.145833333,35,231,0.112291667,26.95,189,0.094444444,22.66666667,300,0.075625,18.15,433,0.11625,27.9,365,0.110208333,26.45,89,0.085416667,20.5,41,0.075486111,18.11666667,298,0.012222222,2.933333333,109,0.012222222,2.933333333,353,0.012222222,41,18.11666667,298,2.933333333,109,2.933333333,353,2.933333333,267,0.137986111,33.11666667,455,0.130972222,31.43333333,293,0.127847222,30.68333333,179,0.124375,29.85,284,0.119722222,28.73333333,171,0.125763889,30.18333333,320,0.103194444,24.76666667,444,0.069027778,16.56666667,190,0.031597222,7.583333333,386,0.022152778,5.316666667,194,0.007361111,1.766666667,NA,0,0
513,04/01/2016,Orlando Magic,22,89,35,2,Detroit Pistons,9,11,12,115,35,2,466,0.144305556,34.63333333,445,0.138680556,33.28333333,147,0.106666667,25.6,351,0.100625,24.15,70,0.058611111,14.06666667,413,0.11375,27.3,2,0.105138889,25.23333333,26,0.088263889,21.18333333,201,0.061736111,14.81666667,312,0.044583333,10.7,121,0.037638889,9.033333333,NA,0,201,14.81666667,312,10.7,121,9.033333333,NA,0,264,0.142564898,33.68333333,308,0.126904628,29.98333333,19,0.120908578,28.56666667,146,0.119991535,28.35,385,0.109128104,25.78333333,422,0.105248307,24.86666667,32,0.083168736,19.65,51,0.078230813,18.48333333,34,0.066450339,15.7,223,0.015801354,3.733333333,384,0.015801354,3.733333333,104,0.015801354,3.733333333
514,04/01/2016,Charlotte Hornets,4,101,34,2,Golden State Warriors,10,9,11,111,34,2,259,0.163333333,39.2,212,0.128888889,30.93333333,316,0.125208333,30.05,85,0.116458333,27.95,360,0.084444444,20.26666667,211,0.123194444,29.56666667,150,0.106319444,25.51666667,421,0.083541667,20.05,54,0.068611111,16.46666667,NA,0,0,NA,0,0,NA,0,54,16.46666667,NA,0,NA,0,NA,0,128,0.156111111,37.46666667,273,0.155625,37.35,423,0.132708333,31.85,24,0.123194444,29.56666667,53,0.073125,17.55,20,0.099583333,23.9,165,0.081736111,19.61666667,169,0.074444444,17.86666667,315,0.069166667,16.6,415,0.034305556,8.233333333,NA,0,0,NA,0,0
515,04/01/2016,Indiana Pacers,12,100,34,2,Miami Heat,16,12,11,103,34,1,368,0.156603774,41.5,336,0.15490566,41.05,170,0.123333333,32.68333333,291,0.087735849,23.25,61,0.027295597,7.233333333,393,0.113081761,29.96666667,72,0.083962264,22.25,237,0.076666667,20.31666667,418,0.067610063,17.91666667,222,0.042389937,11.23333333,158,0.040880503,10.83333333,338,0.025534591,418,17.91666667,222,11.23333333,158,10.83333333,338,6.766666667,74,0.158229042,41.93333333,159,0.145525439,38.56666667,133,0.142695428,37.81666667,302,0.10225772,27.1,73,0.03741903,9.916666667,251,0.134519842,35.65,460,0.134205396,35.56666667,155,0.059430225,15.75,16,0.056663103,15.01666667,40,0.029054776,7.7,NA,0,0,NA,0,0
516,04/01/2016,San Antonio Spurs,27,123,36,2,Milwaukee Bucks,17,12,12,98,36,2,255,0.129997892,30.83333333,286,0.125781744,29.83333333,366,0.118333216,28.06666667,441,0.115171105,27.31666667,100,0.060150376,14.26666667,303,0.091209332,21.63333333,232,0.085236456,20.21666667,46,0.081090577,19.23333333,382,0.072517743,17.2,106,0.061204413,14.51666667,279,0.037804792,8.966666667,43,0.021502354,382,17.2,106,14.51666667,279,8.966666667,43,5.1,271,0.143647585,33.75,180,0.135135135,31.75,325,0.133787331,31.43333333,157,0.125913315,29.58333333,162,0.118890544,27.93333333,355,0.102362205,24.05,379,0.069731148,16.38333333,225,0.059799957,14.05,228,0.032418245,7.616666667,214,0.030999503,7.283333333,332,0.025608285,6.016666667,458,0.021706746,5.1
517,04/01/2016,Sacramento Kings,26,116,34,2,Oklahoma City Thunder,21,10,12,104,35,2,375,0.177569444,42.61666667,111,0.156388889,37.53333333,397,0.143055556,34.33333333,39,0.030486111,7.316666667,372,0.021319444,5.116666667,307,0.142152778,34.11666667,103,0.123125,29.55,275,0.119583333,28.7,473,0.063541667,15.25,186,0.022777778,5.466666667,NA,0,0,NA,0,473,15.25,186,5.466666667,NA,0,NA,0,400,0.171458333,41.15,409,0.166666667,40,31,0.141041667,33.85,426,0.111527778,26.76666667,22,0.097847222,23.48333333,122,0.081041667,19.45,65,0.077986111,18.71666667,141,0.065138889,15.63333333,283,0.058958333,14.15,344,0.019375,4.65,334,0.008958333,2.15,NA,0,0
518,04/01/2016,Minnesota Timberwolves,18,99,35,2,Philadelphia 76ers,23,12,12,109,37,2,388,0.138958333,33.35,27,0.104583333,25.1,254,0.102430556,24.58333333,431,0.083958333,20.15,266,0.070069444,16.81666667,412,0.143125,34.35,161,0.114444444,27.46666667,341,0.085902778,20.61666667,476,0.074791667,17.95,21,0.047152778,11.31666667,4,0.027152778,6.516666667,464,0.007430556,476,17.95,21,11.31666667,4,6.516666667,464,1.783333333,343,0.127361111,30.56666667,174,0.126388889,30.33333333,347,0.120694444,28.96666667,209,0.092361111,22.16666667,182,0.08625,20.7,66,0.093194444,22.36666667,168,0.086597222,20.78333333,427,0.073611111,17.66666667,387,0.073263889,17.58333333,183,0.050069444,12.01666667,172,0.043125,10.35,389,0.027083333,6.5
519,04/01/2016,Memphis Grizzlies,15,91,36,2,Portland Trail Blazers,25,10,12,78,37,1,91,0.152777778,36.66666667,304,0.125416667,30.1,206,0.12125,29.1,327,0.109375,26.25,318,0.106736111,25.61666667,477,0.130972222,31.43333333,447,0.11125,26.7,311,0.090902778,21.81666667,193,0.046875,11.25,402,0.004444444,1.066666667,NA,0,0,NA,0,193,11.25,402,1.066666667,NA,0,NA,0,60,0.160625,38.55,96,0.148958333,35.75,5,0.139861111,33.56666667,317,0.095486111,22.91666667,352,0.052569444,12.61666667,14,0.132152778,31.71666667,321,0.084166667,20.2,323,0.068125,16.35,156,0.054652778,13.11666667,135,0.054444444,13.06666667,363,0.004513889,1.083333333,442,0.004444444,1.066666667
520,04/01/2016,Houston Rockets,11,93,36,2,Utah Jazz,29,9,11,91,33,2,188,0.175821124,42.2,131,0.16915492,40.6,451,0.127213388,30.53333333,364,0.097840428,23.48333333,84,0.084091383,20.18333333,202,0.127491146,30.6,87,0.084021943,20.16666667,337,0.070758975,16.98333333,432,0.063606694,15.26666667,NA,0,0,NA,0,0,NA,0,432,15.26666667,NA,0,NA,0,NA,0,160,0.150267343,36.06666667,392,0.14707312,35.3,208,0.145406569,34.9,454,0.091451983,21.95,381,0.078675092,18.88333333,453,0.120894382,29.01666667,452,0.10853413,26.05,220,0.056871051,13.65,440,0.052496354,12.6,76,0.048329977,11.6,NA,0,0,NA,0,0
521,05/01/2016,New York Knicks,20,107,36,2,Atlanta Hawks,1,9,11,101,36,2,67,0.168333333,40.4,35,0.154097222,36.98333333,241,0.148541667,35.65,391,0.145,34.8,278,0.13125,31.5,288,0.080069444,19.21666667,117,0.065208333,15.65,289,0.065138889,15.63333333,213,0.042361111,10.16666667,NA,0,0,NA,0,0,NA,0,213,10.16666667,NA,0,NA,0,NA,0,369,0.150833333,36.2,6,0.138541667,33.25,280,0.137847222,33.08333333,263,0.11875,28.5,207,0.095069444,22.81666667,113,0.104930556,25.18333333,435,0.093194444,22.36666667,331,0.056666667,13.6,468,0.053958333,12.95,443,0.050208333,12.05,NA,0,0,NA,0,0
522,05/01/2016,Milwaukee Bucks,17,106,37,1,Chicago Bulls,5,9,10,117,33,2,271,0.159166667,38.2,325,0.155902778,37.41666667,157,0.15125,36.3,180,0.143402778,34.41666667,162,0.119166667,28.6,355,0.084236111,20.21666667,225,0.080833333,19.4,228,0.080138889,19.23333333,379,0.025902778,6.216666667,NA,0,0,NA,0,0,NA,0,379,6.216666667,NA,0,NA,0,NA,0,216,0.164097222,39.38333333,429,0.158055556,37.93333333,367,0.146666667,35.2,116,0.143888889,34.53333333,349,0.118888889,28.53333333,44,0.089305556,21.43333333,449,0.078263889,18.78333333,272,0.056111111,13.46666667,127,0.044722222,10.73333333,NA,0,0,NA,0,0,NA,0,0
523,05/01/2016,Sacramento Kings,26,116,35,1,Dallas Mavericks,7,9,10,117,35,3,111,0.167978852,48.71666667,397,0.164818114,47.8,103,0.16211712,47.01666667,39,0.06539854,18.96666667,372,0.055456583,16.08333333,307,0.14970404,43.41666667,411,0.125337624,36.35,275,0.059364404,17.21666667,186,0.049824723,14.45,NA,0,0,NA,0,0,NA,0,186,14.45,NA,0,NA,0,NA,0,114,0.149721248,43.41666667,123,0.147997011,42.91666667,471,0.146904995,42.6,478,0.139088453,40.33333333,69,0.098683832,28.61666667,383,0.120581643,34.96666667,175,0.079142479,22.95,204,0.059658601,17.3,119,0.058221737,16.88333333,NA,0,0,NA,0,0,NA,0,0
524,05/01/2016,Golden State Warriors,10,109,35,1,Los Angeles Lakers,14,10,12,88,36,2,273,0.143402778,34.41666667,53,0.138611111,33.26666667,128,0.115347222,27.68333333,423,0.108888889,26.13333333,24,0.074375,17.85,315,0.099097222,23.78333333,165,0.095069444,22.81666667,169,0.091111111,21.86666667,20,0.083263889,19.98333333,203,0.050833333,12.2,NA,0,0,NA,0,20,19.98333333,203,12.2,NA,0,NA,0,29,0.134722222,32.33333333,234,0.119791667,28.75,396,0.099375,23.85,296,0.098611111,23.66666667,290,0.085277778,20.46666667,322,0.102708333,24.65,247,0.083055556,19.93333333,305,0.080208333,19.25,50,0.068958333,16.55,345,0.063958333,15.35,403,0.031666667,7.6,430,0.031666667,7.6
525,06/01/2016,Detroit Pistons,9,99,36,2,Boston Celtics,2,10,11,94,35,2,308,0.155902778,37.41666667,264,0.155625,37.35,385,0.131041667,31.45,146,0.092986111,22.31666667,19,0.089513889,21.48333333,32,0.099236111,23.81666667,422,0.09625,23.1,34,0.074930556,17.98333333,51,0.068958333,16.55,223,0.035555556,8.533333333,NA,0,0,NA,0,51,16.55,223,8.533333333,NA,0,NA,0,181,0.150555556,36.13333333,173,0.150069444,36.01666667,148,0.147986111,35.51666667,17,0.129930556,31.18333333,257,0.122013889,29.28333333,309,0.108194444,25.96666667,230,0.066527778,15.96666667,196,0.062083333,14.9,374,0.033888889,8.133333333,192,0.02875,6.9,NA,0,0,NA,0,0
526,06/01/2016,Toronto Raptors,28,91,37,2,Brooklyn Nets,3,12,12,74,35,2,110,0.152445406,36.41666667,281,0.149026722,35.6,231,0.123700551,29.55,189,0.110095584,26.3,300,0.088676481,21.18333333,365,0.107583897,25.7,89,0.095583618,22.83333333,433,0.08128096,19.41666667,41,0.069699295,16.65,109,0.0096979,2.316666667,298,0.007535059,1.8,353,0.004674527,41,16.65,109,2.316666667,298,1.8,353,1.116666667,56,0.167847222,40.28333333,45,0.145694444,34.96666667,221,0.132916667,31.9,436,0.127708333,30.65,414,0.123819444,29.71666667,469,0.096875,23.25,124,0.079166667,19,438,0.048402778,11.61666667,474,0.032152778,7.716666667,23,0.023888889,5.733333333,410,0.010763889,2.583333333,313,0.010763889,2.583333333
527,06/01/2016,New York Knicks,20,98,37,1,Miami Heat,16,10,10,90,35,2,35,0.168263889,40.38333333,67,0.152569444,36.61666667,241,0.144375,34.65,391,0.143819444,34.51666667,278,0.128680556,30.88333333,288,0.076597222,18.38333333,117,0.073055556,17.53333333,289,0.060208333,14.45,213,0.032916667,7.9,282,0.019513889,4.683333333,NA,0,0,NA,0,213,7.9,282,4.683333333,NA,0,NA,0,74,0.142152778,34.11666667,159,0.140277778,33.66666667,302,0.132430556,31.78333333,133,0.127083333,30.5,166,0.118472222,28.43333333,155,0.109444444,26.26666667,460,0.089513889,21.48333333,251,0.089513889,21.48333333,40,0.051111111,12.26666667,NA,0,0,NA,0,0,NA,0,0
528,06/01/2016,Denver Nuggets,8,78,36,3,Minnesota Timberwolves,18,11,11,74,36,2,99,0.14707312,35.3,348,0.107284216,25.75,152,0.101520728,24.36666667,185,0.08457746,20.3,262,0.075550309,18.13333333,102,0.124296924,29.83333333,378,0.115547531,27.73333333,472,0.106798139,25.63333333,252,0.091660301,22,276,0.045552392,10.93333333,329,0.000138879,0.033333333,NA,0,252,22,276,10.93333333,329,0.033333333,NA,0,431,0.135625,32.55,254,0.133819444,32.11666667,27,0.130694444,31.36666667,388,0.129930556,31.18333333,266,0.086388889,20.73333333,161,0.112569444,27.01666667,476,0.070069444,16.81666667,268,0.068194444,16.36666667,412,0.066527778,15.96666667,350,0.066180556,15.88333333,NA,0,0,NA,0,0
529,06/01/2016,Dallas Mavericks,7,100,36,1,New Orleans Pelicans,19,10,11,91,34,4,383,0.152222222,36.53333333,69,0.13,31.2,175,0.120763889,28.98333333,71,0.089375,21.45,204,0.080833333,19.4,132,0.124305556,29.83333333,119,0.108263889,25.98333333,210,0.105486111,25.31666667,248,0.072222222,17.33333333,226,0.016527778,3.966666667,NA,0,0,NA,0,248,17.33333333,226,3.966666667,NA,0,NA,0,30,0.176666667,42.4,462,0.146319444,35.11666667,143,0.096875,23.25,356,0.078819444,18.91666667,15,0.073680556,17.68333333,246,0.122222222,29.33333333,401,0.118888889,28.53333333,354,0.114930556,27.58333333,101,0.058958333,14.15,13,0.012638889,3.033333333,NA,0,0,NA,0,0
530,06/01/2016,Memphis Grizzlies,15,94,37,2,Oklahoma City Thunder,21,10,12,112,36,2,318,0.147361111,35.36666667,447,0.121388889,29.13333333,206,0.104583333,25.1,304,0.100555556,24.13333333,91,0.089444444,21.46666667,311,0.160555556,38.53333333,477,0.102222222,24.53333333,193,0.07375,17.7,402,0.050138889,12.03333333,467,0.05,12,NA,0,0,NA,0,402,12.03333333,467,12,NA,0,NA,0,265,0.138680556,33.28333333,400,0.124652778,29.91666667,426,0.104027778,24.96666667,409,0.102152778,24.51666667,22,0.060625,14.55,122,0.130555556,31.33333333,141,0.091805556,22.03333333,31,0.076458333,18.35,65,0.075347222,18.08333333,344,0.071666667,17.2,283,0.015208333,3.65,334,0.008819444,2.116666667
531,06/01/2016,Indiana Pacers,12,95,35,2,Orlando Magic,22,10,12,86,36,2,368,0.148680556,35.68333333,336,0.147222222,35.33333333,154,0.140208333,33.65,291,0.106527778,25.56666667,170,0.096736111,23.21666667,393,0.112569444,27.01666667,61,0.093472222,22.43333333,338,0.052152778,12.51666667,158,0.051319444,12.31666667,237,0.051111111,12.26666667,NA,0,0,NA,0,158,12.31666667,237,12.26666667,NA,0,NA,0,466,0.168970067,40.55,147,0.148343635,35.6,445,0.142509897,34.2,351,0.135495521,32.51666667,70,0.058059587,13.93333333,26,0.097020626,23.28333333,312,0.085561497,20.53333333,2,0.068476978,16.43333333,201,0.034794083,8.35,413,0.031043822,7.45,121,0.029724286,7.133333333,NA,0,0
532,06/01/2016,Charlotte Hornets,4,102,35,2,Phoenix Suns,24,11,10,111,38,3,360,0.146875,35.25,259,0.143402778,34.41666667,85,0.140347222,33.68333333,212,0.122083333,29.3,316,0.120416667,28.9,150,0.096736111,23.21666667,456,0.096597222,23.18333333,54,0.061875,14.85,421,0.037916667,9.1,211,0.031180556,7.483333333,459,0.002569444,0.616666667,NA,0,421,9.1,211,7.483333333,459,0.616666667,NA,0,52,0.165277778,39.66666667,361,0.129236111,31.01666667,395,0.101805556,24.43333333,229,0.099791667,23.95,463,0.058194444,13.96666667,428,0.153611111,36.86666667,118,0.132916667,31.9,333,0.100208333,24.05,11,0.058958333,14.15,NA,0,0,NA,0,0,NA,0,0
533,06/01/2016,Los Angeles Clippers,13,109,36,4,Portland Trail Blazers,25,10,12,98,38,2,107,0.14973262,35.93333333,79,0.148274186,35.58333333,178,0.125286478,30.06666667,370,0.100840336,24.2,297,0.07958886,19.1,36,0.104729495,25.13333333,470,0.099173554,23.8,184,0.090353497,21.68333333,362,0.051739704,12.41666667,86,0.05028127,12.06666667,NA,0,0,NA,0,362,12.41666667,86,12.06666667,NA,0,NA,0,96,0.181029095,43.45,14,0.141379071,33.93333333,5,0.109159086,26.2,317,0.107075898,25.7,352,0.065273245,15.66666667,135,0.098465384,23.63333333,321,0.091104784,21.86666667,323,0.089715992,21.53333333,156,0.072147768,17.31666667,442,0.033331019,8,299,0.011318658,2.716666667,NA,0,0
